Mode,Cycle,Train_Image_Index,True Label,Sampling Reason,Entropy_Score,Confidence_Score
reset,3,4581,3,entropy,2.037856340408325,0.2063375562429428
reset,3,36852,3,entropy,2.0376319885253906,0.25274866819381714
reset,3,14089,0,entropy,2.0357847213745117,0.29534220695495605
reset,3,2273,2,entropy,2.0353403091430664,0.20966750383377075
reset,3,25459,2,entropy,2.0350699424743652,0.21356627345085144
reset,3,32420,3,entropy,2.0348281860351562,0.25578609108924866
reset,3,25051,0,entropy,2.034501314163208,0.2966415286064148
reset,3,3383,3,entropy,2.033827781677246,0.2256655991077423
reset,3,44520,2,entropy,2.0327415466308594,0.2533436417579651
reset,3,10945,2,entropy,2.0322916507720947,0.22595050930976868
reset,3,47220,6,entropy,2.031604051589966,0.2595018446445465
reset,3,21506,0,entropy,2.031404733657837,0.2186368703842163
reset,3,12748,0,entropy,2.030832290649414,0.28832390904426575
reset,3,30369,2,entropy,2.0306243896484375,0.2370418906211853
reset,3,14129,6,entropy,2.0292348861694336,0.27353814244270325
reset,3,5019,0,entropy,2.0291993618011475,0.24055999517440796
reset,3,21383,8,entropy,2.0285472869873047,0.23268210887908936
reset,3,39008,2,entropy,2.028348445892334,0.21534839272499084
reset,3,18739,3,entropy,2.028191089630127,0.264790803194046
reset,3,46981,3,entropy,2.0275163650512695,0.2633388042449951
reset,3,6045,0,entropy,2.027506113052368,0.21110767126083374
reset,3,39075,0,entropy,2.0270814895629883,0.2496412843465805
reset,3,14864,3,entropy,2.0260956287384033,0.2721879482269287
reset,3,8257,2,entropy,2.0254273414611816,0.3230786919593811
reset,3,29920,7,entropy,2.0252318382263184,0.24994297325611115
reset,3,27026,2,entropy,2.0252232551574707,0.3099246025085449
reset,3,14723,0,entropy,2.024533987045288,0.2299659252166748
reset,3,47650,2,entropy,2.0240118503570557,0.21614530682563782
reset,3,55542,2,entropy,2.0237200260162354,0.24421265721321106
reset,3,1857,0,entropy,2.023674488067627,0.2450537085533142
reset,3,40150,0,entropy,2.0234761238098145,0.3046647906303406
reset,3,56083,2,entropy,2.023289680480957,0.26864680647850037
reset,3,16161,6,entropy,2.022165298461914,0.2463875114917755
reset,3,8133,2,entropy,2.021777629852295,0.22903034090995789
reset,3,18017,2,entropy,2.021399736404419,0.26337680220603943
reset,3,27147,8,entropy,2.020871877670288,0.21817424893379211
reset,3,9297,0,entropy,2.0206055641174316,0.3442921042442322
reset,3,31943,0,entropy,2.0202410221099854,0.2490130513906479
reset,3,25257,3,entropy,2.02006196975708,0.27257320284843445
reset,3,47907,2,entropy,2.019824504852295,0.25389885902404785
reset,4,12958,8,Initial_Random,,
reset,4,24770,3,Initial_Random,,
reset,4,51847,1,Initial_Random,,
reset,4,35524,9,Initial_Random,,
reset,4,15695,0,Initial_Random,,
reset,4,44060,0,Initial_Random,,
reset,4,42506,1,Initial_Random,,
reset,4,16768,6,Initial_Random,,
reset,4,33433,1,Initial_Random,,
reset,4,11919,7,Initial_Random,,
reset,4,6266,6,Initial_Random,,
reset,4,43459,5,Initial_Random,,
reset,4,14409,9,Initial_Random,,
reset,4,47789,6,Initial_Random,,
reset,4,34605,3,Initial_Random,,
reset,4,1663,4,Initial_Random,,
reset,4,38995,9,Initial_Random,,
reset,4,18905,4,Initial_Random,,
reset,4,6685,2,Initial_Random,,
reset,4,24569,6,Initial_Random,,
reset,4,21064,0,Initial_Random,,
reset,4,8121,6,Initial_Random,,
reset,4,45875,5,Initial_Random,,
reset,4,45835,7,Initial_Random,,
reset,4,19006,0,Initial_Random,,
reset,4,50519,9,Initial_Random,,
reset,4,14430,0,Initial_Random,,
reset,4,45218,0,Initial_Random,,
reset,4,50437,1,Initial_Random,,
reset,4,58472,2,Initial_Random,,
reset,4,24164,9,Initial_Random,,
reset,4,52556,9,Initial_Random,,
reset,4,51812,9,Initial_Random,,
reset,4,31330,7,Initial_Random,,
reset,4,37246,6,Initial_Random,,
reset,4,45146,0,Initial_Random,,
reset,4,58493,1,Initial_Random,,
reset,4,27259,5,Initial_Random,,
reset,4,20936,0,Initial_Random,,
reset,4,47425,8,Initial_Random,,
reset,4,32589,7,Initial_Random,,
reset,4,23275,9,Initial_Random,,
reset,4,50091,5,Initial_Random,,
reset,4,52483,8,Initial_Random,,
reset,4,59635,5,Initial_Random,,
reset,4,10183,9,Initial_Random,,
reset,4,56512,0,Initial_Random,,
reset,4,50354,0,Initial_Random,,
reset,4,21237,6,Initial_Random,,
reset,4,12827,4,Initial_Random,,
reset,4,39308,8,Initial_Random,,
reset,4,35058,3,Initial_Random,,
reset,4,45209,6,Initial_Random,,
reset,4,9889,9,Initial_Random,,
reset,4,17398,9,Initial_Random,,
reset,4,7671,1,Initial_Random,,
reset,4,53414,5,Initial_Random,,
reset,4,56656,1,Initial_Random,,
reset,4,32226,8,Initial_Random,,
reset,4,23634,3,Initial_Random,,
reset,4,8193,0,Initial_Random,,
reset,4,45920,2,Initial_Random,,
reset,4,34874,1,Initial_Random,,
reset,4,57246,9,Initial_Random,,
reset,4,35672,9,Initial_Random,,
reset,4,15379,3,Initial_Random,,
reset,4,33248,4,Initial_Random,,
reset,4,46043,6,Initial_Random,,
reset,4,38594,5,Initial_Random,,
reset,4,51471,3,Initial_Random,,
reset,4,31413,5,Initial_Random,,
reset,4,23347,8,Initial_Random,,
reset,4,58392,6,Initial_Random,,
reset,4,33624,3,Initial_Random,,
reset,4,10774,6,Initial_Random,,
reset,4,7327,4,Initial_Random,,
reset,4,11609,5,Initial_Random,,
reset,4,53442,9,Initial_Random,,
reset,4,7726,4,Initial_Random,,
reset,4,22860,0,Initial_Random,,
reset,4,23294,3,Initial_Random,,
reset,4,26415,0,Initial_Random,,
reset,4,47349,7,Initial_Random,,
reset,4,9843,7,Initial_Random,,
reset,4,78,1,Initial_Random,,
reset,4,58456,5,Initial_Random,,
reset,4,45076,1,Initial_Random,,
reset,4,26184,0,Initial_Random,,
reset,4,35831,1,Initial_Random,,
reset,4,24801,7,Initial_Random,,
reset,4,30969,1,Initial_Random,,
reset,4,29381,8,Initial_Random,,
reset,4,49987,0,Initial_Random,,
reset,4,56722,7,Initial_Random,,
reset,4,41604,7,Initial_Random,,
reset,4,8308,9,Initial_Random,,
reset,4,10982,1,Initial_Random,,
reset,4,37154,1,Initial_Random,,
reset,4,30390,5,Initial_Random,,
reset,4,55417,1,Initial_Random,,
reset,4,2743,7,entropy,2.184636116027832,0.16499298810958862
reset,4,48121,0,entropy,2.1727237701416016,0.17115268111228943
reset,4,48059,0,entropy,2.1717841625213623,0.18892233073711395
reset,4,50325,7,entropy,2.171480417251587,0.20123109221458435
reset,4,30164,4,entropy,2.1706624031066895,0.19129464030265808
reset,4,48173,0,entropy,2.170644521713257,0.17024923861026764
reset,4,5541,0,entropy,2.1702661514282227,0.2022000253200531
reset,4,19490,0,entropy,2.1702218055725098,0.1836262345314026
reset,4,10914,0,entropy,2.1687633991241455,0.19304625689983368
reset,4,53556,8,entropy,2.1684012413024902,0.1993047147989273
reset,4,17762,7,entropy,2.168295383453369,0.19719623029232025
reset,4,53441,7,entropy,2.1677350997924805,0.1877383142709732
reset,4,12969,4,entropy,2.16721248626709,0.19635510444641113
reset,4,426,7,entropy,2.167210340499878,0.1894364058971405
reset,4,25701,0,entropy,2.1670496463775635,0.17549364268779755
reset,4,27077,4,entropy,2.1667447090148926,0.18561525642871857
reset,4,24207,7,entropy,2.1665046215057373,0.2058451920747757
reset,4,31276,2,entropy,2.166175603866577,0.20481614768505096
reset,4,9426,7,entropy,2.1660966873168945,0.20278407633304596
reset,4,46546,2,entropy,2.1658236980438232,0.19247473776340485
reset,4,28309,7,entropy,2.165764093399048,0.19784985482692719
reset,4,38082,9,entropy,2.165479898452759,0.18709918856620789
reset,4,14819,2,entropy,2.165374755859375,0.20022805035114288
reset,4,56569,2,entropy,2.165310859680176,0.17032910883426666
reset,4,20715,2,entropy,2.164802312850952,0.18974877893924713
reset,4,23269,4,entropy,2.1636147499084473,0.18925127387046814
reset,4,54960,4,entropy,2.1634273529052734,0.18180939555168152
reset,4,34501,7,entropy,2.163165330886841,0.19962522387504578
reset,4,57763,7,entropy,2.162083625793457,0.17531552910804749
reset,4,22683,7,entropy,2.162003517150879,0.1896226406097412
reset,4,8565,2,entropy,2.161994695663452,0.20890413224697113
reset,4,56832,7,entropy,2.161757707595825,0.1783001571893692
reset,4,828,4,entropy,2.1616787910461426,0.19576531648635864
reset,4,52443,7,entropy,2.161372184753418,0.2098914235830307
reset,4,47585,2,entropy,2.1611478328704834,0.21139319241046906
reset,4,10140,0,entropy,2.1610336303710938,0.18257296085357666
reset,4,1341,3,entropy,2.1607167720794678,0.1923365741968155
reset,4,21328,3,entropy,2.16066575050354,0.21020008623600006
reset,4,52132,2,entropy,2.160299777984619,0.1956838071346283
reset,4,59451,4,entropy,2.160205602645874,0.19093334674835205
reset,4,35982,0,entropy,2.160168170928955,0.19223442673683167
reset,4,11734,8,entropy,2.160158395767212,0.1910935491323471
reset,4,39700,5,entropy,2.1601016521453857,0.215458482503891
reset,4,12220,6,entropy,2.1599440574645996,0.18595388531684875
reset,4,11790,5,entropy,2.159911870956421,0.20880325138568878
reset,4,48135,7,entropy,2.1596665382385254,0.19788123667240143
reset,4,44535,4,entropy,2.1595842838287354,0.19200855493545532
reset,4,11286,2,entropy,2.1593945026397705,0.1875682920217514
reset,4,11138,3,entropy,2.1593942642211914,0.20087070763111115
reset,4,41556,0,entropy,2.159257173538208,0.20796552300453186
reset,4,22082,7,entropy,2.1591250896453857,0.182689368724823
reset,4,40951,2,entropy,2.158761739730835,0.1868894398212433
reset,4,45892,9,entropy,2.1587469577789307,0.1681387573480606
reset,4,34599,7,entropy,2.1583147048950195,0.19607383012771606
reset,4,37452,0,entropy,2.1582040786743164,0.17560093104839325
reset,4,48463,2,entropy,2.157989501953125,0.21203327178955078
reset,4,626,9,entropy,2.157881021499634,0.20195434987545013
reset,4,32495,3,entropy,2.1578598022460938,0.1902436465024948
reset,4,56811,6,entropy,2.157851457595825,0.19247309863567352
reset,4,2588,6,entropy,2.157827377319336,0.19345709681510925
reset,4,756,8,entropy,2.1578235626220703,0.19981399178504944
reset,4,36704,2,entropy,2.157039165496826,0.18751603364944458
reset,4,36197,7,entropy,2.1570169925689697,0.18239083886146545
reset,4,4767,8,entropy,2.1569488048553467,0.19654761254787445
reset,4,48317,6,entropy,2.156717538833618,0.20588555932044983
reset,4,56272,7,entropy,2.156618595123291,0.1908080279827118
reset,4,28270,7,entropy,2.1565463542938232,0.19637297093868256
reset,4,29624,2,entropy,2.156522274017334,0.21479186415672302
reset,4,14229,0,entropy,2.1564838886260986,0.21877114474773407
reset,4,33933,0,entropy,2.1563339233398438,0.18064025044441223
reset,4,37068,7,entropy,2.1562533378601074,0.19727182388305664
reset,4,31155,3,entropy,2.156214952468872,0.21347524225711823
reset,4,40684,7,entropy,2.1561660766601562,0.20763182640075684
reset,4,39463,0,entropy,2.156054735183716,0.19954991340637207
reset,4,448,2,entropy,2.1557321548461914,0.21512027084827423
reset,4,24296,4,entropy,2.1555752754211426,0.20049206912517548
reset,4,54684,8,entropy,2.1555068492889404,0.19157759845256805
reset,4,17767,4,entropy,2.1555027961730957,0.2020813673734665
reset,4,12064,4,entropy,2.1554064750671387,0.19459424912929535
reset,4,28558,7,entropy,2.1553266048431396,0.18690043687820435
reset,4,49171,0,entropy,2.155301332473755,0.17010003328323364
reset,4,11732,9,entropy,2.155287981033325,0.19384871423244476
reset,4,25380,4,entropy,2.155191421508789,0.1915062814950943
reset,4,59372,0,entropy,2.1551454067230225,0.20082947611808777
reset,4,46691,4,entropy,2.1548776626586914,0.2027854174375534
reset,4,15320,6,entropy,2.154872179031372,0.19071178138256073
reset,4,29257,7,entropy,2.1546859741210938,0.1943424791097641
reset,4,2659,7,entropy,2.1546630859375,0.19947537779808044
reset,4,33976,9,entropy,2.1546530723571777,0.2031356543302536
reset,4,26638,2,entropy,2.154592514038086,0.19781525433063507
reset,4,55663,0,entropy,2.154574394226074,0.20021674036979675
reset,4,14139,2,entropy,2.154555320739746,0.20948712527751923
reset,4,16664,2,entropy,2.1544578075408936,0.20102499425411224
reset,4,5070,6,entropy,2.154435396194458,0.19908513128757477
reset,4,6337,0,entropy,2.154322862625122,0.1947840005159378
reset,4,50543,2,entropy,2.1542365550994873,0.21651691198349
reset,4,6103,0,entropy,2.1542019844055176,0.19597917795181274
reset,4,46687,2,entropy,2.1541552543640137,0.20952646434307098
reset,4,42797,0,entropy,2.1541073322296143,0.1996023803949356
reset,4,20242,2,entropy,2.1540637016296387,0.21172577142715454
reset,4,44372,0,entropy,2.1325016021728516,0.19175264239311218
reset,4,52453,2,entropy,2.1241071224212646,0.21609047055244446
reset,4,17967,3,entropy,2.11007022857666,0.22521483898162842
reset,4,22954,0,entropy,2.1046934127807617,0.23282302916049957
reset,4,17973,2,entropy,2.099881887435913,0.20500889420509338
reset,4,19979,0,entropy,2.0957870483398438,0.23052679002285004
reset,4,37745,3,entropy,2.091855525970459,0.20026333630084991
reset,4,31173,0,entropy,2.0884668827056885,0.23170804977416992
reset,4,14157,0,entropy,2.087886095046997,0.25831228494644165
reset,4,19245,2,entropy,2.0867624282836914,0.2601955831050873
reset,4,42839,2,entropy,2.084449291229248,0.24697615206241608
reset,4,59415,2,entropy,2.0810136795043945,0.20560429990291595
reset,4,53290,0,entropy,2.0753285884857178,0.27954742312431335
reset,4,30196,0,entropy,2.0724945068359375,0.2691824436187744
reset,4,35720,0,entropy,2.071751117706299,0.2194918543100357
reset,4,2084,0,entropy,2.0669941902160645,0.23183266818523407
reset,4,4653,0,entropy,2.0665998458862305,0.2667219042778015
reset,4,35832,2,entropy,2.0647952556610107,0.2364748865365982
reset,4,36569,0,entropy,2.063913106918335,0.25209343433380127
reset,4,10317,2,entropy,2.0618982315063477,0.25833407044410706
reset,4,59707,3,entropy,2.0614044666290283,0.1713210493326187
reset,4,27894,0,entropy,2.059939384460449,0.2293536514043808
reset,4,14717,0,entropy,2.0579183101654053,0.22800211608409882
reset,4,33488,2,entropy,2.057692289352417,0.20398199558258057
reset,4,33854,3,entropy,2.0570297241210938,0.2531029284000397
reset,4,36209,2,entropy,2.056983470916748,0.2627806067466736
reset,4,19209,0,entropy,2.0562734603881836,0.2732601463794708
reset,4,30054,2,entropy,2.054628372192383,0.2507748305797577
reset,4,52700,3,entropy,2.0541582107543945,0.1821667104959488
reset,4,43632,2,entropy,2.0541534423828125,0.2528277039527893
reset,4,2866,2,entropy,2.054133415222168,0.19442740082740784
reset,4,37079,0,entropy,2.053614616394043,0.28213587403297424
reset,4,10978,2,entropy,2.0529778003692627,0.25190502405166626
reset,4,5458,3,entropy,2.0503950119018555,0.19875559210777283
reset,4,37198,8,entropy,2.050178289413452,0.28170788288116455
reset,4,52501,2,entropy,2.0498573780059814,0.22734306752681732
reset,4,4891,3,entropy,2.048149347305298,0.2255900353193283
reset,4,42759,0,entropy,2.0479235649108887,0.2602127194404602
reset,4,6023,0,entropy,2.0466361045837402,0.27381613850593567
reset,4,49838,6,entropy,2.046259641647339,0.24779734015464783
reset,4,23757,2,entropy,2.0462188720703125,0.20430390536785126
reset,4,52028,0,entropy,2.043598175048828,0.2987496554851532
reset,4,57682,0,entropy,2.0433669090270996,0.2929556965827942
reset,4,12430,3,entropy,2.043196439743042,0.25001540780067444
reset,4,54220,2,entropy,2.0429487228393555,0.25875261425971985
reset,4,56069,2,entropy,2.0428977012634277,0.21932855248451233
reset,4,32994,6,entropy,2.0425174236297607,0.2098558396100998
reset,4,31947,2,entropy,2.042314291000366,0.2144797146320343
reset,4,30232,6,entropy,2.0421900749206543,0.29110926389694214
reset,4,16873,3,entropy,2.041818618774414,0.22764939069747925
reset,4,14165,0,entropy,2.040785551071167,0.2697407901287079
reset,4,9118,9,entropy,2.040707588195801,0.3081473410129547
reset,4,30454,6,entropy,2.040492534637451,0.24734970927238464
reset,4,51576,8,entropy,2.0403659343719482,0.2222806066274643
reset,4,8611,2,entropy,2.040203809738159,0.2823065519332886
reset,4,49776,2,entropy,2.0401244163513184,0.2461325228214264
reset,4,53385,3,entropy,2.0400710105895996,0.2016260027885437
reset,4,15187,2,entropy,2.038921356201172,0.24207434058189392
reset,4,16460,0,entropy,2.0388400554656982,0.2570083737373352
reset,4,10308,2,entropy,2.038306713104248,0.24214883148670197
reset,4,4581,3,entropy,2.037856340408325,0.2063375562429428
reset,4,36852,3,entropy,2.0376319885253906,0.25274866819381714
reset,4,14089,0,entropy,2.0357847213745117,0.29534220695495605
reset,4,2273,2,entropy,2.0353403091430664,0.20966750383377075
reset,4,25459,2,entropy,2.0350699424743652,0.21356627345085144
reset,4,32420,3,entropy,2.0348281860351562,0.25578609108924866
reset,4,25051,0,entropy,2.034501314163208,0.2966415286064148
reset,4,3383,3,entropy,2.033827781677246,0.2256655991077423
reset,4,44520,2,entropy,2.0327415466308594,0.2533436417579651
reset,4,10945,2,entropy,2.0322916507720947,0.22595050930976868
reset,4,47220,6,entropy,2.031604051589966,0.2595018446445465
reset,4,21506,0,entropy,2.031404733657837,0.2186368703842163
reset,4,12748,0,entropy,2.030832290649414,0.28832390904426575
reset,4,30369,2,entropy,2.0306243896484375,0.2370418906211853
reset,4,14129,6,entropy,2.0292348861694336,0.27353814244270325
reset,4,5019,0,entropy,2.0291993618011475,0.24055999517440796
reset,4,21383,8,entropy,2.0285472869873047,0.23268210887908936
reset,4,39008,2,entropy,2.028348445892334,0.21534839272499084
reset,4,18739,3,entropy,2.028191089630127,0.264790803194046
reset,4,46981,3,entropy,2.0275163650512695,0.2633388042449951
reset,4,6045,0,entropy,2.027506113052368,0.21110767126083374
reset,4,39075,0,entropy,2.0270814895629883,0.2496412843465805
reset,4,14864,3,entropy,2.0260956287384033,0.2721879482269287
reset,4,8257,2,entropy,2.0254273414611816,0.3230786919593811
reset,4,29920,7,entropy,2.0252318382263184,0.24994297325611115
reset,4,27026,2,entropy,2.0252232551574707,0.3099246025085449
reset,4,14723,0,entropy,2.024533987045288,0.2299659252166748
reset,4,47650,2,entropy,2.0240118503570557,0.21614530682563782
reset,4,55542,2,entropy,2.0237200260162354,0.24421265721321106
reset,4,1857,0,entropy,2.023674488067627,0.2450537085533142
reset,4,40150,0,entropy,2.0234761238098145,0.3046647906303406
reset,4,56083,2,entropy,2.023289680480957,0.26864680647850037
reset,4,16161,6,entropy,2.022165298461914,0.2463875114917755
reset,4,8133,2,entropy,2.021777629852295,0.22903034090995789
reset,4,18017,2,entropy,2.021399736404419,0.26337680220603943
reset,4,27147,8,entropy,2.020871877670288,0.21817424893379211
reset,4,9297,0,entropy,2.0206055641174316,0.3442921042442322
reset,4,31943,0,entropy,2.0202410221099854,0.2490130513906479
reset,4,25257,3,entropy,2.02006196975708,0.27257320284843445
reset,4,47907,2,entropy,2.019824504852295,0.25389885902404785
reset,4,4490,3,entropy,2.2670164108276367,0.14786142110824585
reset,4,30012,5,entropy,2.2649266719818115,0.13718807697296143
reset,4,41098,4,entropy,2.2604918479919434,0.14943529665470123
reset,4,7026,8,entropy,2.258831024169922,0.1418098360300064
reset,4,34590,1,entropy,2.256840705871582,0.12856616079807281
reset,4,40767,8,entropy,2.2543444633483887,0.17296530306339264
reset,4,37094,8,entropy,2.2520060539245605,0.14763782918453217
reset,4,36445,8,entropy,2.251002073287964,0.16318747401237488
reset,4,18490,4,entropy,2.2506465911865234,0.17768920958042145
reset,4,3419,5,entropy,2.248368978500366,0.15260997414588928
reset,4,7802,5,entropy,2.2477238178253174,0.16166572272777557
reset,4,7877,1,entropy,2.2473535537719727,0.16132842004299164
reset,4,29099,7,entropy,2.2467827796936035,0.16180604696273804
reset,4,11885,8,entropy,2.245032548904419,0.1713859587907791
reset,4,2578,4,entropy,2.245014190673828,0.1643591821193695
reset,4,15847,3,entropy,2.2446155548095703,0.15820543467998505
reset,4,13781,8,entropy,2.24438214302063,0.16556765139102936
reset,4,11146,8,entropy,2.2443668842315674,0.14174076914787292
reset,4,44007,8,entropy,2.2443294525146484,0.13276821374893188
reset,4,24250,5,entropy,2.2429261207580566,0.1887979805469513
reset,4,46117,3,entropy,2.2426841259002686,0.15497572720050812
reset,4,24861,0,entropy,2.2416162490844727,0.16874581575393677
reset,4,3003,8,entropy,2.241025686264038,0.17799705266952515
reset,4,13207,6,entropy,2.2394044399261475,0.15732724964618683
reset,4,50191,8,entropy,2.2391114234924316,0.15087807178497314
reset,4,32668,9,entropy,2.238724708557129,0.14207831025123596
reset,4,58615,8,entropy,2.2386844158172607,0.1532260626554489
reset,4,36939,5,entropy,2.2386558055877686,0.1530524492263794
reset,4,37840,4,entropy,2.2384543418884277,0.15769556164741516
reset,4,25785,1,entropy,2.2381021976470947,0.1429603546857834
reset,4,46786,4,entropy,2.237978219985962,0.15257896482944489
reset,4,7032,5,entropy,2.2366790771484375,0.1646881252527237
reset,4,59926,8,entropy,2.236637592315674,0.13772259652614594
reset,4,44476,5,entropy,2.2362749576568604,0.16693665087223053
reset,4,40916,7,entropy,2.2359251976013184,0.19653980433940887
reset,4,9057,8,entropy,2.235860586166382,0.1533905565738678
reset,4,17099,5,entropy,2.234952688217163,0.1783326268196106
reset,4,24073,8,entropy,2.2335362434387207,0.1697850227355957
reset,4,45167,1,entropy,2.2328145503997803,0.16460677981376648
reset,4,25739,4,entropy,2.232736349105835,0.16990965604782104
reset,4,35353,8,entropy,2.2326111793518066,0.15331965684890747
reset,4,41902,3,entropy,2.2318804264068604,0.18113307654857635
reset,4,54878,4,entropy,2.2317655086517334,0.1651860922574997
reset,4,38585,1,entropy,2.231475353240967,0.1851843148469925
reset,4,18189,5,entropy,2.231029748916626,0.157415971159935
reset,4,44321,8,entropy,2.2309799194335938,0.14352016150951385
reset,4,5543,1,entropy,2.230961322784424,0.15963785350322723
reset,4,31484,4,entropy,2.230898857116699,0.17905205488204956
reset,4,16009,4,entropy,2.230384111404419,0.17869067192077637
reset,4,27450,9,entropy,2.2303123474121094,0.1809544563293457
reset,4,55612,9,entropy,2.2299306392669678,0.17222031950950623
reset,4,24136,1,entropy,2.229475975036621,0.16797088086605072
reset,4,24767,4,entropy,2.2280097007751465,0.15790900588035583
reset,4,45646,8,entropy,2.2279300689697266,0.17620012164115906
reset,4,48494,8,entropy,2.2277348041534424,0.14950914680957794
reset,4,26252,6,entropy,2.227674722671509,0.1651301085948944
reset,4,7720,1,entropy,2.2272732257843018,0.1862935721874237
reset,4,45438,1,entropy,2.2271664142608643,0.1530240923166275
reset,4,26452,6,entropy,2.2267274856567383,0.19474303722381592
reset,4,33130,9,entropy,2.2264561653137207,0.16016095876693726
reset,4,370,7,entropy,2.226263999938965,0.16282275319099426
reset,4,38251,8,entropy,2.225492238998413,0.19433854520320892
reset,4,54226,8,entropy,2.2249975204467773,0.1625920832157135
reset,4,51236,7,entropy,2.2243428230285645,0.1757480502128601
reset,4,34622,3,entropy,2.224245071411133,0.156582310795784
reset,4,24048,8,entropy,2.223814010620117,0.16014456748962402
reset,4,97,8,entropy,2.2238047122955322,0.17310091853141785
reset,4,9919,5,entropy,2.223496437072754,0.20372101664543152
reset,4,34814,8,entropy,2.2223639488220215,0.16242378950119019
reset,4,30366,1,entropy,2.221853017807007,0.16584454476833344
reset,4,34779,8,entropy,2.2215585708618164,0.1739225685596466
reset,4,50223,5,entropy,2.221496105194092,0.17389921844005585
reset,4,36527,6,entropy,2.2214367389678955,0.17450127005577087
reset,4,59837,8,entropy,2.220980644226074,0.1681942641735077
reset,4,58414,5,entropy,2.2208993434906006,0.16339263319969177
reset,4,4774,7,entropy,2.220784902572632,0.21031440794467926
reset,4,29625,7,entropy,2.220717191696167,0.1655297428369522
reset,4,7497,3,entropy,2.220521926879883,0.17856073379516602
reset,4,52157,8,entropy,2.2203540802001953,0.18022753298282623
reset,4,3353,8,entropy,2.2201578617095947,0.1491059958934784
reset,4,55082,7,entropy,2.2200324535369873,0.1675824224948883
reset,4,58326,8,entropy,2.2199513912200928,0.16996076703071594
reset,4,21570,3,entropy,2.2199416160583496,0.1885320544242859
reset,4,36740,3,entropy,2.219909429550171,0.20255513489246368
reset,4,9558,4,entropy,2.219477653503418,0.16046573221683502
reset,4,40050,9,entropy,2.2192726135253906,0.20197059214115143
reset,4,46033,4,entropy,2.219188690185547,0.15087583661079407
reset,4,11199,9,entropy,2.2190866470336914,0.1770307570695877
reset,4,4700,8,entropy,2.2190146446228027,0.18073931336402893
reset,4,58266,1,entropy,2.2189292907714844,0.16100725531578064
reset,4,29905,9,entropy,2.218873977661133,0.17732691764831543
reset,4,43070,3,entropy,2.218839168548584,0.19708538055419922
reset,4,53187,1,entropy,2.218648910522461,0.1781797707080841
reset,4,12054,8,entropy,2.2183775901794434,0.18204544484615326
reset,4,24646,8,entropy,2.2183284759521484,0.16758275032043457
reset,4,24781,4,entropy,2.218167543411255,0.18548935651779175
reset,4,44864,1,entropy,2.218085527420044,0.19530408084392548
reset,4,37116,1,entropy,2.2179858684539795,0.19177359342575073
reset,4,39645,5,entropy,2.217956066131592,0.16582104563713074
reset,4,49545,8,entropy,2.2179129123687744,0.19482608139514923
reset,5,12958,8,Initial_Random,,
reset,5,24770,3,Initial_Random,,
reset,5,51847,1,Initial_Random,,
reset,5,35524,9,Initial_Random,,
reset,5,15695,0,Initial_Random,,
reset,5,44060,0,Initial_Random,,
reset,5,42506,1,Initial_Random,,
reset,5,16768,6,Initial_Random,,
reset,5,33433,1,Initial_Random,,
reset,5,11919,7,Initial_Random,,
reset,5,6266,6,Initial_Random,,
reset,5,43459,5,Initial_Random,,
reset,5,14409,9,Initial_Random,,
reset,5,47789,6,Initial_Random,,
reset,5,34605,3,Initial_Random,,
reset,5,1663,4,Initial_Random,,
reset,5,38995,9,Initial_Random,,
reset,5,18905,4,Initial_Random,,
reset,5,6685,2,Initial_Random,,
reset,5,24569,6,Initial_Random,,
reset,5,21064,0,Initial_Random,,
reset,5,8121,6,Initial_Random,,
reset,5,45875,5,Initial_Random,,
reset,5,45835,7,Initial_Random,,
reset,5,19006,0,Initial_Random,,
reset,5,50519,9,Initial_Random,,
reset,5,14430,0,Initial_Random,,
reset,5,45218,0,Initial_Random,,
reset,5,50437,1,Initial_Random,,
reset,5,58472,2,Initial_Random,,
reset,5,24164,9,Initial_Random,,
reset,5,52556,9,Initial_Random,,
reset,5,51812,9,Initial_Random,,
reset,5,31330,7,Initial_Random,,
reset,5,37246,6,Initial_Random,,
reset,5,45146,0,Initial_Random,,
reset,5,58493,1,Initial_Random,,
reset,5,27259,5,Initial_Random,,
reset,5,20936,0,Initial_Random,,
reset,5,47425,8,Initial_Random,,
reset,5,32589,7,Initial_Random,,
reset,5,23275,9,Initial_Random,,
reset,5,50091,5,Initial_Random,,
reset,5,52483,8,Initial_Random,,
reset,5,59635,5,Initial_Random,,
reset,5,10183,9,Initial_Random,,
reset,5,56512,0,Initial_Random,,
reset,5,50354,0,Initial_Random,,
reset,5,21237,6,Initial_Random,,
reset,5,12827,4,Initial_Random,,
reset,5,39308,8,Initial_Random,,
reset,5,35058,3,Initial_Random,,
reset,5,45209,6,Initial_Random,,
reset,5,9889,9,Initial_Random,,
reset,5,17398,9,Initial_Random,,
reset,5,7671,1,Initial_Random,,
reset,5,53414,5,Initial_Random,,
reset,5,56656,1,Initial_Random,,
reset,5,32226,8,Initial_Random,,
reset,5,23634,3,Initial_Random,,
reset,5,8193,0,Initial_Random,,
reset,5,45920,2,Initial_Random,,
reset,5,34874,1,Initial_Random,,
reset,5,57246,9,Initial_Random,,
reset,5,35672,9,Initial_Random,,
reset,5,15379,3,Initial_Random,,
reset,5,33248,4,Initial_Random,,
reset,5,46043,6,Initial_Random,,
reset,5,38594,5,Initial_Random,,
reset,5,51471,3,Initial_Random,,
