Mode,Cycle,Train_Image_Index,True Label,Sampling Reason,Entropy_Score,Confidence_Score
continue,4,11667,2,manual,,
continue,4,39097,2,manual,,
continue,4,25442,2,manual,,
continue,4,39032,2,manual,,
continue,4,41004,2,manual,,
continue,4,17089,2,manual,,
continue,4,7787,2,manual,,
continue,4,24303,2,manual,,
continue,4,39162,2,manual,,
continue,4,23323,2,manual,,
continue,4,3848,2,manual,,
continue,4,40520,3,manual,,
continue,4,40996,3,manual,,
continue,4,23700,3,manual,,
continue,4,52565,3,manual,,
continue,4,41590,3,manual,,
continue,4,4156,3,manual,,
continue,4,12656,3,manual,,
continue,4,44134,3,manual,,
continue,4,8879,3,manual,,
continue,4,19465,3,manual,,
continue,4,25425,3,manual,,
continue,4,10433,4,manual,,
continue,4,44294,4,manual,,
continue,4,51056,4,manual,,
continue,4,58279,4,manual,,
continue,4,7984,4,manual,,
continue,4,33711,4,manual,,
continue,4,40990,4,manual,,
continue,4,15615,4,manual,,
continue,4,237,4,manual,,
continue,4,30927,4,manual,,
continue,4,58300,4,manual,,
continue,4,31402,5,manual,,
continue,4,23938,5,manual,,
continue,4,38944,5,manual,,
continue,4,27539,5,manual,,
continue,4,58862,5,manual,,
continue,4,40599,5,manual,,
continue,4,56014,5,manual,,
continue,4,14233,5,manual,,
continue,4,33972,5,manual,,
continue,4,46891,5,manual,,
continue,4,7390,5,manual,,
continue,4,41439,6,manual,,
continue,4,5837,6,manual,,
continue,4,24383,6,manual,,
continue,4,43979,6,manual,,
continue,4,3288,6,manual,,
continue,4,23850,6,manual,,
continue,4,52820,6,manual,,
continue,4,2158,6,manual,,
continue,4,9574,6,manual,,
continue,4,19523,6,manual,,
continue,4,11183,6,manual,,
continue,4,51353,7,manual,,
continue,4,7679,7,manual,,
continue,4,20312,7,manual,,
continue,4,23661,7,manual,,
continue,4,38672,7,manual,,
continue,4,19341,7,manual,,
continue,4,21710,7,manual,,
continue,4,36603,7,manual,,
continue,4,15168,7,manual,,
continue,4,17248,7,manual,,
continue,4,33809,7,manual,,
continue,4,6893,9,manual,,
continue,4,13130,9,manual,,
continue,4,54504,9,manual,,
continue,4,32089,9,manual,,
continue,4,59221,9,manual,,
continue,4,20554,9,manual,,
continue,4,38470,9,manual,,
continue,4,50832,9,manual,,
continue,4,5558,9,manual,,
continue,4,33422,9,manual,,
continue,4,47323,9,manual,,
continue,4,52236,9,manual,,
continue,4,47953,0,manual,,
continue,4,326,0,manual,,
continue,4,17738,0,manual,,
continue,4,260,0,manual,,
continue,4,35423,0,manual,,
continue,4,57700,0,manual,,
continue,4,14102,0,manual,,
continue,4,9874,0,manual,,
continue,4,16501,0,manual,,
continue,4,59696,0,manual,,
continue,4,20175,0,manual,,
continue,4,32229,1,manual,,
continue,4,18568,1,manual,,
continue,4,40884,1,manual,,
continue,4,7788,1,manual,,
continue,4,13168,1,manual,,
continue,4,41360,1,manual,,
continue,4,54947,1,manual,,
continue,4,22004,1,manual,,
continue,4,34080,1,manual,,
continue,4,44422,1,manual,,
continue,4,33503,1,manual,,
continue,4,27869,2,manual,,
continue,4,24229,2,manual,,
continue,4,43117,2,manual,,
continue,4,10582,2,manual,,
continue,4,18713,2,manual,,
continue,4,40816,2,manual,,
continue,4,34573,2,manual,,
continue,4,12766,2,manual,,
continue,4,22353,2,manual,,
continue,4,34664,2,manual,,
continue,4,44412,2,manual,,
continue,4,2132,3,manual,,
continue,4,57522,3,manual,,
continue,4,54615,3,manual,,
continue,4,17908,3,manual,,
continue,4,8882,3,manual,,
continue,4,36835,3,manual,,
continue,4,48031,3,manual,,
continue,4,15482,3,manual,,
continue,4,33763,3,manual,,
continue,4,37362,3,manual,,
continue,4,6858,3,manual,,
continue,4,47680,4,manual,,
continue,4,44620,4,manual,,
continue,4,3217,4,manual,,
continue,4,55385,4,manual,,
continue,4,56676,4,manual,,
continue,4,25288,4,manual,,
continue,4,8842,4,manual,,
continue,4,33317,4,manual,,
continue,4,663,4,manual,,
continue,4,52631,4,manual,,
continue,4,54582,4,manual,,
continue,4,19980,5,manual,,
continue,4,13958,5,manual,,
continue,4,56890,5,manual,,
continue,4,18699,5,manual,,
continue,4,45591,5,manual,,
continue,4,41737,5,manual,,
continue,4,36015,5,manual,,
continue,4,41533,5,manual,,
continue,4,33437,5,manual,,
continue,4,18495,5,manual,,
continue,4,48774,5,manual,,
continue,4,13587,6,manual,,
continue,4,44879,6,manual,,
continue,4,40137,6,manual,,
continue,4,31714,6,manual,,
continue,4,25901,6,manual,,
continue,4,23893,6,manual,,
continue,4,17251,6,manual,,
continue,4,10697,6,manual,,
continue,4,30387,6,manual,,
continue,4,48156,6,manual,,
continue,4,23261,6,manual,,
continue,4,36205,7,manual,,
continue,4,43222,7,manual,,
continue,4,24138,7,manual,,
continue,4,12961,7,manual,,
continue,4,42798,7,manual,,
continue,4,49709,7,manual,,
continue,4,1564,7,manual,,
continue,4,15811,7,manual,,
continue,4,58816,7,manual,,
continue,4,38794,7,manual,,
continue,4,17962,7,manual,,
continue,4,19766,9,manual,,
continue,4,39064,9,manual,,
continue,4,29072,9,manual,,
continue,4,10235,9,manual,,
continue,4,54713,9,manual,,
continue,4,39787,9,manual,,
continue,4,34761,9,manual,,
continue,4,3193,9,manual,,
continue,4,56829,9,manual,,
continue,4,2221,9,manual,,
continue,4,58469,9,manual,,
continue,4,32066,9,manual,,
continue,5,14419,0,Initial_Random,,
continue,5,41262,6,Initial_Random,,
continue,5,58138,8,Initial_Random,,
continue,5,9053,3,Initial_Random,,
continue,5,6672,4,Initial_Random,,
continue,5,55677,3,Initial_Random,,
continue,5,694,8,Initial_Random,,
continue,5,30846,4,Initial_Random,,
continue,5,507,1,Initial_Random,,
continue,5,51272,8,Initial_Random,,
continue,5,27513,8,Initial_Random,,
continue,5,23022,3,Initial_Random,,
continue,5,4198,6,Initial_Random,,
continue,5,55095,0,Initial_Random,,
continue,5,31534,1,Initial_Random,,
continue,5,29795,6,Initial_Random,,
continue,5,56968,0,Initial_Random,,
continue,5,39272,4,Initial_Random,,
continue,5,54095,2,Initial_Random,,
continue,5,50278,7,Initial_Random,,
continue,5,34244,0,Initial_Random,,
continue,5,58351,9,Initial_Random,,
continue,5,539,8,Initial_Random,,
continue,5,55534,8,Initial_Random,,
continue,5,3781,9,Initial_Random,,
continue,5,3745,9,Initial_Random,,
continue,5,28013,2,Initial_Random,,
continue,5,18722,9,Initial_Random,,
continue,5,6649,2,Initial_Random,,
continue,5,33770,8,Initial_Random,,
continue,5,39809,4,Initial_Random,,
continue,5,2738,2,Initial_Random,,
continue,5,41054,7,Initial_Random,,
continue,5,37893,4,Initial_Random,,
continue,5,25367,9,Initial_Random,,
continue,5,8877,0,Initial_Random,,
continue,5,53062,4,Initial_Random,,
continue,5,32633,6,Initial_Random,,
continue,5,45940,3,Initial_Random,,
continue,5,6602,6,Initial_Random,,
continue,5,8657,4,Initial_Random,,
continue,5,434,9,Initial_Random,,
continue,5,47134,9,Initial_Random,,
continue,5,8029,8,Initial_Random,,
continue,5,43040,2,Initial_Random,,
continue,5,40671,4,Initial_Random,,
continue,5,52057,5,Initial_Random,,
continue,5,23738,9,Initial_Random,,
continue,5,43299,8,Initial_Random,,
continue,5,1190,6,Initial_Random,,
continue,5,35340,2,Initial_Random,,
continue,5,37489,2,Initial_Random,,
continue,5,25178,5,Initial_Random,,
continue,5,25631,3,Initial_Random,,
continue,5,43176,2,Initial_Random,,
continue,5,16282,8,Initial_Random,,
continue,5,39044,0,Initial_Random,,
continue,5,6112,5,Initial_Random,,
continue,5,37245,7,Initial_Random,,
continue,5,263,7,Initial_Random,,
continue,5,13711,1,Initial_Random,,
continue,5,19326,3,Initial_Random,,
continue,5,26398,5,Initial_Random,,
continue,5,5655,1,Initial_Random,,
continue,5,58531,4,Initial_Random,,
continue,5,31687,5,Initial_Random,,
continue,5,38193,3,Initial_Random,,
continue,5,19092,3,Initial_Random,,
continue,5,55809,7,Initial_Random,,
continue,5,37707,6,Initial_Random,,
continue,5,1882,9,Initial_Random,,
continue,5,43588,8,Initial_Random,,
continue,5,36432,3,Initial_Random,,
continue,5,50440,7,Initial_Random,,
continue,5,44832,7,Initial_Random,,
continue,5,31147,6,Initial_Random,,
continue,5,4021,8,Initial_Random,,
continue,5,48909,7,Initial_Random,,
continue,5,21122,6,Initial_Random,,
continue,5,31595,3,Initial_Random,,
continue,5,28654,5,Initial_Random,,
continue,5,31416,4,Initial_Random,,
continue,5,17691,2,Initial_Random,,
continue,5,49934,4,Initial_Random,,
continue,5,53060,7,Initial_Random,,
continue,5,13859,3,Initial_Random,,
continue,5,14837,2,Initial_Random,,
continue,5,20441,2,Initial_Random,,
continue,5,35848,8,Initial_Random,,
continue,5,47354,2,Initial_Random,,
continue,5,50121,7,Initial_Random,,
continue,5,53874,3,Initial_Random,,
continue,5,20617,4,Initial_Random,,
continue,5,36491,6,Initial_Random,,
continue,5,58984,4,Initial_Random,,
continue,5,16900,3,Initial_Random,,
continue,5,50541,1,Initial_Random,,
continue,5,8345,7,Initial_Random,,
continue,5,20740,7,Initial_Random,,
continue,5,23603,7,Initial_Random,,
continue,5,121,0,manual,,
continue,5,43497,0,manual,,
continue,5,31288,0,manual,,
continue,5,14613,0,manual,,
continue,5,37,0,manual,,
continue,5,2944,0,manual,,
continue,5,17655,0,manual,,
continue,5,5514,0,manual,,
continue,5,54108,0,manual,,
continue,5,1626,0,manual,,
continue,5,5133,0,manual,,
continue,5,30721,1,manual,,
continue,5,4029,1,manual,,
continue,5,37936,1,manual,,
continue,5,50150,1,manual,,
continue,5,56365,1,manual,,
continue,5,43128,1,manual,,
continue,5,56902,1,manual,,
continue,5,17812,1,manual,,
continue,5,5785,1,manual,,
continue,5,12436,1,manual,,
continue,5,55449,1,manual,,
continue,5,10535,2,manual,,
continue,5,32928,2,manual,,
continue,5,26011,2,manual,,
continue,5,52358,2,manual,,
continue,5,54765,2,manual,,
continue,5,33197,2,manual,,
continue,5,49181,2,manual,,
continue,5,35599,2,manual,,
continue,5,7467,2,manual,,
continue,5,29726,2,manual,,
continue,5,17909,2,manual,,
continue,5,57679,3,manual,,
continue,5,18766,3,manual,,
continue,5,35794,3,manual,,
continue,5,51946,3,manual,,
continue,5,47192,3,manual,,
continue,5,18240,3,manual,,
continue,5,48587,3,manual,,
continue,5,20833,3,manual,,
continue,5,28773,3,manual,,
continue,5,27718,3,manual,,
continue,5,32505,3,manual,,
continue,5,10331,4,manual,,
continue,5,10704,4,manual,,
continue,5,59432,4,manual,,
continue,5,48959,4,manual,,
continue,5,39110,4,manual,,
continue,5,52823,4,manual,,
continue,5,40950,4,manual,,
continue,5,28493,4,manual,,
continue,5,47089,4,manual,,
continue,5,46357,4,manual,,
continue,5,27694,4,manual,,
continue,5,46244,5,manual,,
continue,5,51258,5,manual,,
continue,5,11882,5,manual,,
continue,5,51990,5,manual,,
continue,5,59190,5,manual,,
continue,5,25198,5,manual,,
continue,5,23920,5,manual,,
continue,5,20331,5,manual,,
continue,5,39923,5,manual,,
continue,5,58845,5,manual,,
continue,5,13591,5,manual,,
continue,5,14565,6,manual,,
continue,5,16167,6,manual,,
continue,5,30648,6,manual,,
continue,5,32999,6,manual,,
continue,5,40828,6,manual,,
continue,5,6799,6,manual,,
continue,5,48328,6,manual,,
continue,5,44817,6,manual,,
continue,5,36176,6,manual,,
continue,5,54496,6,manual,,
continue,5,41690,6,manual,,
continue,5,23978,7,manual,,
continue,5,20720,7,manual,,
continue,5,44975,7,manual,,
continue,5,57255,7,manual,,
continue,5,11185,7,manual,,
continue,5,46615,7,manual,,
continue,5,46770,7,manual,,
continue,5,5349,7,manual,,
continue,5,56432,7,manual,,
continue,5,46404,7,manual,,
continue,5,28179,7,manual,,
continue,5,59927,9,manual,,
continue,5,29234,9,manual,,
continue,5,26259,9,manual,,
continue,5,59027,9,manual,,
continue,5,36830,9,manual,,
continue,5,22072,9,manual,,
continue,5,4399,9,manual,,
continue,5,20638,9,manual,,
continue,5,38154,9,manual,,
continue,5,28808,9,manual,,
continue,5,52304,9,manual,,
continue,5,3322,9,manual,,
continue,5,41877,0,manual,,
continue,5,9677,0,manual,,
continue,5,42185,0,manual,,
continue,5,57917,0,manual,,
continue,5,42180,0,manual,,
continue,5,50534,0,manual,,
continue,5,46436,0,manual,,
continue,5,31604,0,manual,,
continue,5,18892,0,manual,,
continue,5,43727,0,manual,,
continue,5,36869,0,manual,,
continue,5,16148,1,manual,,
continue,5,58322,1,manual,,
continue,5,14293,1,manual,,
continue,5,12845,1,manual,,
continue,5,52362,1,manual,,
continue,5,36094,1,manual,,
continue,5,23727,1,manual,,
continue,5,40864,1,manual,,
continue,5,29227,1,manual,,
continue,5,36594,1,manual,,
continue,5,14541,1,manual,,
continue,5,11667,2,manual,,
continue,5,39097,2,manual,,
continue,5,25442,2,manual,,
continue,5,39032,2,manual,,
continue,5,41004,2,manual,,
continue,5,17089,2,manual,,
continue,5,7787,2,manual,,
continue,5,24303,2,manual,,
continue,5,39162,2,manual,,
continue,5,23323,2,manual,,
continue,5,3848,2,manual,,
continue,5,40520,3,manual,,
continue,5,40996,3,manual,,
continue,5,23700,3,manual,,
continue,5,52565,3,manual,,
continue,5,41590,3,manual,,
continue,5,4156,3,manual,,
continue,5,12656,3,manual,,
continue,5,44134,3,manual,,
continue,5,8879,3,manual,,
continue,5,19465,3,manual,,
continue,5,25425,3,manual,,
continue,5,10433,4,manual,,
continue,5,44294,4,manual,,
continue,5,51056,4,manual,,
continue,5,58279,4,manual,,
continue,5,7984,4,manual,,
continue,5,33711,4,manual,,
continue,5,40990,4,manual,,
continue,5,15615,4,manual,,
continue,5,237,4,manual,,
continue,5,30927,4,manual,,
continue,5,58300,4,manual,,
continue,5,31402,5,manual,,
continue,5,23938,5,manual,,
continue,5,38944,5,manual,,
continue,5,27539,5,manual,,
continue,5,58862,5,manual,,
continue,5,40599,5,manual,,
continue,5,56014,5,manual,,
continue,5,14233,5,manual,,
continue,5,33972,5,manual,,
continue,5,46891,5,manual,,
continue,5,7390,5,manual,,
continue,5,41439,6,manual,,
continue,5,5837,6,manual,,
continue,5,24383,6,manual,,
continue,5,43979,6,manual,,
continue,5,3288,6,manual,,
continue,5,23850,6,manual,,
continue,5,52820,6,manual,,
continue,5,2158,6,manual,,
continue,5,9574,6,manual,,
continue,5,19523,6,manual,,
continue,5,11183,6,manual,,
continue,5,51353,7,manual,,
continue,5,7679,7,manual,,
continue,5,20312,7,manual,,
continue,5,23661,7,manual,,
continue,5,38672,7,manual,,
continue,5,19341,7,manual,,
continue,5,21710,7,manual,,
continue,5,36603,7,manual,,
continue,5,15168,7,manual,,
continue,5,17248,7,manual,,
continue,5,33809,7,manual,,
continue,5,6893,9,manual,,
continue,5,13130,9,manual,,
continue,5,54504,9,manual,,
continue,5,32089,9,manual,,
continue,5,59221,9,manual,,
continue,5,20554,9,manual,,
continue,5,38470,9,manual,,
continue,5,50832,9,manual,,
continue,5,5558,9,manual,,
continue,5,33422,9,manual,,
continue,5,47323,9,manual,,
continue,5,52236,9,manual,,
continue,5,47953,0,manual,,
continue,5,326,0,manual,,
continue,5,17738,0,manual,,
continue,5,260,0,manual,,
continue,5,35423,0,manual,,
continue,5,57700,0,manual,,
continue,5,14102,0,manual,,
continue,5,9874,0,manual,,
continue,5,16501,0,manual,,
continue,5,59696,0,manual,,
continue,5,20175,0,manual,,
continue,5,32229,1,manual,,
continue,5,18568,1,manual,,
continue,5,40884,1,manual,,
continue,5,7788,1,manual,,
continue,5,13168,1,manual,,
continue,5,41360,1,manual,,
continue,5,54947,1,manual,,
continue,5,22004,1,manual,,
continue,5,34080,1,manual,,
continue,5,44422,1,manual,,
continue,5,33503,1,manual,,
continue,5,27869,2,manual,,
continue,5,24229,2,manual,,
continue,5,43117,2,manual,,
continue,5,10582,2,manual,,
continue,5,18713,2,manual,,
continue,5,40816,2,manual,,
continue,5,34573,2,manual,,
continue,5,12766,2,manual,,
continue,5,22353,2,manual,,
continue,5,34664,2,manual,,
continue,5,44412,2,manual,,
continue,5,2132,3,manual,,
continue,5,57522,3,manual,,
continue,5,54615,3,manual,,
continue,5,17908,3,manual,,
continue,5,8882,3,manual,,
continue,5,36835,3,manual,,
continue,5,48031,3,manual,,
continue,5,15482,3,manual,,
continue,5,33763,3,manual,,
continue,5,37362,3,manual,,
continue,5,6858,3,manual,,
continue,5,47680,4,manual,,
continue,5,44620,4,manual,,
continue,5,3217,4,manual,,
continue,5,55385,4,manual,,
continue,5,56676,4,manual,,
continue,5,25288,4,manual,,
continue,5,8842,4,manual,,
continue,5,33317,4,manual,,
continue,5,663,4,manual,,
continue,5,52631,4,manual,,
continue,5,54582,4,manual,,
continue,5,19980,5,manual,,
continue,5,13958,5,manual,,
continue,5,56890,5,manual,,
continue,5,18699,5,manual,,
continue,5,45591,5,manual,,
continue,5,41737,5,manual,,
continue,5,36015,5,manual,,
continue,5,41533,5,manual,,
continue,5,33437,5,manual,,
continue,5,18495,5,manual,,
continue,5,48774,5,manual,,
continue,5,13587,6,manual,,
continue,5,44879,6,manual,,
continue,5,40137,6,manual,,
continue,5,31714,6,manual,,
continue,5,25901,6,manual,,
continue,5,23893,6,manual,,
continue,5,17251,6,manual,,
continue,5,10697,6,manual,,
continue,5,30387,6,manual,,
continue,5,48156,6,manual,,
continue,5,23261,6,manual,,
continue,5,36205,7,manual,,
continue,5,43222,7,manual,,
continue,5,24138,7,manual,,
continue,5,12961,7,manual,,
continue,5,42798,7,manual,,
continue,5,49709,7,manual,,
continue,5,1564,7,manual,,
continue,5,15811,7,manual,,
continue,5,58816,7,manual,,
continue,5,38794,7,manual,,
continue,5,17962,7,manual,,
continue,5,19766,9,manual,,
continue,5,39064,9,manual,,
continue,5,29072,9,manual,,
continue,5,10235,9,manual,,
continue,5,54713,9,manual,,
continue,5,39787,9,manual,,
continue,5,34761,9,manual,,
continue,5,3193,9,manual,,
continue,5,56829,9,manual,,
continue,5,2221,9,manual,,
continue,5,58469,9,manual,,
continue,5,32066,9,manual,,
continue,5,3882,0,manual,,
continue,5,12605,0,manual,,
continue,5,51478,0,manual,,
continue,5,46746,0,manual,,
continue,5,44893,0,manual,,
continue,5,19156,0,manual,,
continue,5,5665,0,manual,,
continue,5,55588,0,manual,,
continue,5,952,0,manual,,
continue,5,40612,0,manual,,
continue,5,7243,0,manual,,
continue,5,40770,1,manual,,
continue,5,42947,1,manual,,
continue,5,46204,1,manual,,
continue,5,25163,1,manual,,
continue,5,32083,1,manual,,
continue,5,35600,1,manual,,
continue,5,4553,1,manual,,
continue,5,35657,1,manual,,
continue,5,49723,1,manual,,
continue,5,39603,1,manual,,
continue,5,56910,1,manual,,
continue,5,20959,2,manual,,
continue,5,26595,2,manual,,
continue,5,56213,2,manual,,
continue,5,2085,2,manual,,
continue,5,54286,2,manual,,
continue,5,49782,2,manual,,
continue,5,6627,2,manual,,
continue,5,12435,2,manual,,
continue,5,59011,2,manual,,
continue,5,21014,2,manual,,
continue,5,36942,2,manual,,
continue,5,39181,3,manual,,
continue,5,10214,3,manual,,
continue,5,45043,3,manual,,
continue,5,59275,3,manual,,
continue,5,2734,3,manual,,
continue,5,27670,3,manual,,
continue,5,29636,3,manual,,
continue,5,50201,3,manual,,
continue,5,15453,3,manual,,
continue,5,31345,3,manual,,
continue,5,49981,3,manual,,
continue,5,57144,4,manual,,
continue,5,7191,4,manual,,
continue,5,52074,4,manual,,
continue,5,20460,4,manual,,
continue,5,51838,4,manual,,
continue,5,23974,4,manual,,
continue,5,10612,4,manual,,
continue,5,50599,4,manual,,
continue,5,36540,4,manual,,
continue,5,32238,4,manual,,
continue,5,9388,4,manual,,
continue,5,47357,5,manual,,
continue,5,34391,5,manual,,
continue,5,28048,5,manual,,
continue,5,59311,5,manual,,
continue,5,24765,5,manual,,
continue,5,4987,5,manual,,
continue,5,55388,5,manual,,
continue,5,29569,5,manual,,
continue,5,41945,5,manual,,
continue,5,28360,5,manual,,
continue,5,36984,5,manual,,
continue,5,33314,6,manual,,
continue,5,367,6,manual,,
continue,5,24380,6,manual,,
continue,5,2545,6,manual,,
continue,5,3221,6,manual,,
continue,5,14963,6,manual,,
continue,5,21585,6,manual,,
continue,5,57578,6,manual,,
continue,5,17863,6,manual,,
continue,5,30855,6,manual,,
continue,5,38854,6,manual,,
continue,5,22094,7,manual,,
continue,5,56086,7,manual,,
continue,5,14710,7,manual,,
continue,5,8604,7,manual,,
continue,5,4422,7,manual,,
continue,5,30798,7,manual,,
continue,5,58524,7,manual,,
continue,5,36188,7,manual,,
continue,5,19663,7,manual,,
continue,5,49891,7,manual,,
continue,5,59661,7,manual,,
continue,5,19938,9,manual,,
continue,5,16360,9,manual,,
continue,5,41114,9,manual,,
continue,5,11224,9,manual,,
continue,5,55102,9,manual,,
continue,5,13115,9,manual,,
continue,5,42642,9,manual,,
continue,5,11924,9,manual,,
continue,5,35892,9,manual,,
continue,5,49143,9,manual,,
continue,5,42124,9,manual,,
continue,5,8514,9,manual,,
